Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage 
Kim Possible,False,"['Family', 'Action', 'Adventure', 'Comedy', 'TV Movie']",0,14.753,5.5,191,"Everyday teen hero Kim Possible and her best friend Ron Stoppable embark on their freshman year of high school, all while saving the world from evil villains. While Kim and Ron have always been one step ahead of their opponents, navigating the social hierarchy of high school is more challenging than the action-hero ever imagined. With Drakken and Shego lurking in the wings, Kim must rely on her family and Team Possible—Ron, tech-genius Wade, new friend Athena, and Rufus, a Naked mole-rat.",,0,2019-02-15,86,en
Take the 10,False,['Comedy'],0,14.492,5.2,109,"A day in the life of two best friends, a drug dealer, and a store manager collide at a hip-hop concert in the Inland Empire.",,0,2017-01-20,80,en
Control,False,['Drama'],0,11.233,7.6,563,"The story of Joy Division’s lead singer Ian Curtis, from his schoolboy days in 1973 to his suicide on the eve of the band's first American tour in 1980.","He had the spirit, but lost the feeling.",8159508,2007-09-26,121,en
ゴジラの逆襲,False,"['Action', 'Science Fiction', 'Horror']",800000,11.082,6.0,142,"Two fishing scout pilots make a startling discovery when they find two giant monsters on a remote island. One is a new monster dubbed Anguirus, and the other is a second Godzilla. The two monsters make their way to Osaka as  Japan braces for tragedy.",The monster Godzilla against the newly-appearing fierce dragon Anguirus! The great story of the terrifying spirits that rampage through Japan!,1952653,1955-04-24,82,ja
Girls Gone Dead,False,"['Horror', 'Comedy']",500000,13.225,4.0,33,A group of six ex-high school cheerleaders are stalked by a killer with a medieval war hammer and battle axe during their first Spring Break from college.,,0,2012-03-28,104,en
Dead Space: Aftermath,False,"['Animation', 'Horror', 'Science Fiction']",2500000,13.214,5.8,91,"The End was only the Beginning.The year is 2509 and not only has Earth lost contact with the Ishimura and Isaac Clarke, but now also the USG O'Bannon, the first responder ship sent to rescue them. Four crew members of the O'Bannon have survived. But what happened to the rest of the crew? What were they doing? What secrets are they keeping? All to be revealed...in the Aftermath! --- Dead Space: Aftermath is a fast paced, horrifying thrill ride told through the perspective of the four survivors by several renowned international directors. Dead Space: Aftermath is an animated film that bridges the storyline between the video games Dead Space and Dead Space 2.",The End was only the Beginning.,0,2010-12-31,85,en
What Doesn't Kill You,False,"['Action', 'Crime', 'Drama']",0,15.234,6.2,113,"Two childhood friends from South Boston turn to crime as a way to get by, ultimately causing a strain in their personal lives and their friendship.",Everyone has a choice. Every choice has a consequence.,44872,2008-12-12,100,en
ゴジラ2000 ミレニアム,False,"['Adventure', 'Horror', 'Action', 'Science Fiction']",8300000,11.482,7.0,172,An independent group of researchers called the Godzilla Prediction Network (GPN) actively track Godzilla as he makes landfall in Nemuro.  Matters are further complicated when a giant meteor is discovered in the Ibaragi Prefecture. The mysterious rock begins to levitate as it's true intentions for the world and Godzilla are revealed.,Witness! A new era of Godzilla!,25037390,1999-12-11,107,ja
Harsh Times,False,"['Crime', 'Drama', 'Thriller', 'Action']",2000000,12.233,6.4,439,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.",Take A Ride To The Edge,5967038,2005-09-11,116,en
American Ninja 3: Blood Hunt,False,"['Action', 'Adventure', 'Drama']",0,7.923,4.7,102,"Jackson is back, and now he has a new partner, karate champion Sean, as they must face a deadly terrorist known as ""The Cobra"", who has infected Sean with a virus. Sean and Jackson have no choice but to fight the Cobra and his bands of ninjas.",Now his most deadly enemy ... is time.,0,1989-02-24,89,en
Waitress,False,"['Comedy', 'Romance']",2000000,10.383,6.8,356,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",If only life were as easy as pie,22179430,2007-05-25,108,en
U Turn,False,['Thriller'],19000000,11.982,6.7,457,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.",Expect the Unexpected.,6682098,1997-10-03,125,en
Fate/stay night UNLIMITED BLADE WORKS,False,"['Action', 'Fantasy', 'Animation']",0,13.604,6.8,29,"Shirou Emiya finds himself an unwilling participant in a deadly competition where seven Mages summon heroic spirits as servants to duel each other to the death. They compete for the chance to make a wish from the Holy Grail, which has the power to grant any wish. Shirou is unskilled as a mage and knows nothing of the Holy Grail War, but he and his servant, Saber, enter into a temporary partnership with another Mage, Rin Tohsaka. However, problems arise between Shirou and Rin's servant, Archer, who seems to seriously despise him.",,0,2010-01-23,107,ja
Hellraiser: Judgment,False,['Horror'],500000,14.195,5.4,156,"Detectives Sean and David Carter are on the case to find a gruesome serial killer terrorizing the city. Joining forces with Detective Christine Egerton, they dig deeper into a spiraling maze of horror that may not be of this world.",Evil seeks evil.,0,2018-02-13,81,en
The Last Emperor,False,"['Drama', 'History']",23000000,12.58,7.6,1060,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.","1500 slaves. 353,260,000 royal subjects. Warlords. Concubines. And 2 wives. He was the loneliest boy in the world.",43984230,1987-05-27,219,en
Psych: The Movie,False,"['Comedy', 'Crime', 'Mystery', 'TV Movie']",0,12.244,7.5,130,"The ambitious friends come together during the holidays after a mystery assailant targets one of their own. A comedic thrill-ride follows, as the wild and unpredictable Psych team pursues the bad guys, justice … and, of course, food!",,0,2017-12-07,80,en
Murder at 1600,False,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",40000000,10.731,6.1,336,"A secretary is found dead in a White House bathroom during an international crisis, and Detective Harlan Regis is in charge of the investigation. Despite resistance from the Secret Service, Regis partners with agent Nina Chance. As political tensions rise, they learn that the crime could be part of an elaborate cover-up. Framed as traitors, the pair, plus Regis' partner, break into the White House in order to expose the true culprit.",This address changes all the rules.,25804707,1997-04-18,107,en
Ronin,False,"['Action', 'Thriller', 'Crime', 'Adventure']",55000000,14.931,6.9,1595,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",Your ally could become your enemy.,70692101,1998-09-25,122,en
Tumbledown,False,"['Music', 'Romance', 'Comedy', 'Drama']",0,11.986,6.3,128,"A young woman struggles to move on with her life after the death of her husband, an acclaimed folk singer, when a brash New York writer forces her to confront her loss and the ambiguous circumstances of his death.",Turn the page. Start a new chapter.,135026,2015-04-18,105,en
48 Christmas Wishes,False,"['Family', 'TV Movie']",0,11.153,5.7,72,"Holiday magic has never gleamed brighter as Santa’s Elves head out on an adventure to bring every boy and girl their Christmas wish while also bringing a family back together in this heartfelt Christmas movie from Gaumont. After accidentally destroying a bag of Christmas wishes from a small town on the eve of Christmas Eve, two junior elves learn that if even one wish goes unfulfilled, Christmas could be extinguished forever. For the first time in their lives, the elves Mindy and Cam venture out of the North Pole and sneak into Minnedoza to collect the lost wishes. Along the way they enlist the help of young Blake, whose family has a difficult time celebrating Christmas since his father died. With their deadline fast approaching, Mindy and Cam have only one more wish to find…but whose could it be? It’s up to Mindy and Cam to find out and save Christmas!",,0,2017-12-01,84,en
Audition,False,[],0,10.42,0.0,0,"A wide-eyed, ambitious student auditions for a role that could change his life. To succeed, he must impress two draconian judges at any cost.",,0,2021-03-26,75,en
Happy Death Day To Us,False,"['Thriller', 'Comedy']",0,11.729,0.0,0,,,0,,0,en
The Lunchbox,False,"['Drama', 'Romance']",3400000,11.984,7.3,477,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.",Can You Fall In Love With Someone You Have Never Met?,17240000,2013-09-20,104,hi
